-52.7000000000000	-44.5000000000000	4.60000000000000
-6.60000000000000	18	26.1000000000000
-34.6000000000000	10.2000000000000	42.8000000000000
-8.70000000000000	-79.6000000000000	18
-25.8000000000000	-7.60000000000000	-31.6000000000000
-35.7000000000000	-43.3000000000000	-19.7000000000000
-40	-66.4000000000000	27.3000000000000
-48.9000000000000	-34.4000000000000	-22.2000000000000
9.80000000000000	-44.8000000000000	16.9000000000000
-29.7000000000000	-86.9000000000000	-1
-24	28.6000000000000	-14.4000000000000
-16.5000000000000	-66.8000000000000	-4.30000000000000
-8	34.9000000000000	-14.9000000000000
-55.6000000000000	-31.1000000000000	-12.9000000000000
-24.7000000000000	-31.2000000000000	-17.4000000000000
-10	-28.7000000000000	56.1000000000000
-44.6000000000000	14.6000000000000	13.1000000000000
-41	38.8000000000000	-11.1000000000000
-42.4000000000000	30.6000000000000	2.30000000000000
-13.9000000000000	-80.6000000000000	6
-42.3000000000000	-23.8000000000000	43.6000000000000
-7.30000000000000	-17.4000000000000	35.7000000000000
-37.8000000000000	-10.7000000000000	42.1000000000000
-11.6000000000000	-57.5000000000000	36.7000000000000
-6.80000000000000	33.9000000000000	1.60000000000000
-31.3000000000000	41.2000000000000	16.5000000000000
-12.6000000000000	22.9000000000000	42.4000000000000
-22.8000000000000	-60.9000000000000	46.3000000000000
-52.1000000000000	-17.8000000000000	-4.40000000000000
-50.4000000000000	-38.8000000000000	31
-8.60000000000000	61.7000000000000	-8.70000000000000
-32.8000000000000	8.40000000000000	-34.8000000000000
-44	-24.2000000000000	6
-34.2000000000000	-4.30000000000000	2.20000000000000
51.9000000000000	-40.6000000000000	5.60000000000000
7.30000000000000	18.7000000000000	26.3000000000000
34.9000000000000	11.8000000000000	43
8.70000000000000	-80.1000000000000	19
26.2000000000000	-6.80000000000000	-31.9000000000000
35.9000000000000	-43	-19.2000000000000
42.8000000000000	-60.9000000000000	28.1000000000000
49.3000000000000	-31.7000000000000	-23
-8.90000000000000	-45.4000000000000	17.6000000000000
30.3000000000000	-86.3000000000000	0.500000000000000
23.6000000000000	28.5000000000000	-15.2000000000000
16.8000000000000	-66.3000000000000	-3.60000000000000
8.80000000000000	35.7000000000000	-14.8000000000000
55.9000000000000	-29.5000000000000	-12.9000000000000
26.1000000000000	-31.3000000000000	-16.2000000000000
9.90000000000000	-27.4000000000000	55.6000000000000
44.9000000000000	14.4000000000000	14.2000000000000
42.1000000000000	39.2000000000000	-10
45	29.7000000000000	4.50000000000000
14	-79.7000000000000	6.70000000000000
41.6000000000000	-22.4000000000000	43.8000000000000
7.60000000000000	-17.1000000000000	36.2000000000000
36.8000000000000	-9.90000000000000	43.5000000000000
11.7000000000000	-56.5000000000000	37.7000000000000
8	33.5000000000000	2.10000000000000
32.3000000000000	40.9000000000000	17.3000000000000
13.4000000000000	24.7000000000000	42
22.6000000000000	-59.5000000000000	48.1000000000000
53	-14	-5.50000000000000
50.6000000000000	-33.3000000000000	30.7000000000000
10.3000000000000	61.1000000000000	-10
34	8.40000000000000	-33.1000000000000
44.8000000000000	-22.4000000000000	6.50000000000000
35.1000000000000	-3.90000000000000	2.40000000000000
-11.2000000000000	-19.2000000000000	6.40000000000000
-13.3000000000000	6.51000000000000	10.6000000000000
-25.7000000000000	0.290000000000000	-0.360000000000000
-19.7000000000000	-4.65000000000000	-1
-25.3000000000000	-23	-14
-23.1000000000000	-4.98000000000000	-19.7000000000000
12.1000000000000	-17.6000000000000	6.56000000000000
13.7000000000000	8.88000000000000	10.1000000000000
26.4000000000000	2.46000000000000	-1.41000000000000
20.7000000000000	-3.57000000000000	-1.09000000000000
26.7000000000000	-21.4000000000000	-14.2000000000000
24	-3.73000000000000	-19.8000000000000
